about,image_url,name,title_company_location,friends,links
"Dr. Michael Factor is an IBM Distinguished Engineer with a focus on storage and systems. His current main focus area is cloud storage, the interactions between storage systems and compute virtualization, and advanced storage systems. His interest in cloud storage includes a deep focus on object storage (aka fixed content clouds) as well as storage support for compute clouds; this work is directed towards consumption via OpenStack. He takes a leading role in storage-related research in his lab including topics such as distributed storage systems, advanced storage networking technologies, archiving and long term digital preservation, storage power, advanced storage functions and storage system architectures. He previously was one of the architects of advanced copy functions, including disaster recovery support, for IBM's enterprise storage subsystems.",//static.sched.org/a4/629017/avatar.jpg.75x75px.jpg,Michael Factor,"IBM Distinguished Engineer Storage and System,         IBM, Haifa Research Lab,Israel",Daniel Krook,"http://twitter.com/FactorME,http://www.facebook.com/profile.php?id=569684571,http://researcher.ibm.com/researcher/view.php?person=il-FACTOR"
,//m.c.lnkd.licdn.com/mpr/mprx/0_6X3m4famY304vKg8k5_g4Sult84czng8kizA4ugmS52Fo-EhEGACn2d8yaZHnlyuFFiKcI7iRSgn,Imre Farkas,"Software Engineer,         Red Hat,Czech Republic",,
"Federico is the area head of Smart Infrastructures Area at CREATE-NET, an ICT research center located in Trentino. Federico coordinates the research activities of the area around deployment, management and operation of Future Internet infrastructures and platforms based on Cloud Computing and  Software-defined Network paradigms. Federico's current research activities focus on:,,Highly available and automated cloud environments. Cloud paradigm is becoming more and more central in the ICT arena as solution to simplify the management of ICT resources and services. As such it is a fundamental building block of Future Internet research. My research explores architectures and tools to automate deployment of cloud environments from the IaaS layer to the PaaS layer ensuring high availability of the services (i.e. no single point of failure) and exploring different combination of vertical and horizontal elasticity (i.e. supporting flexible service load). Our research activities in the field goes from traditional clouds, where computational capacities are hosted in data-centers, to edge clouds, where computational capacities are deployed closer to the users.,,Software-defined networks for cloud and data centers. To ensure QoS of cloud-based applications, it is not enough to manage SLAs related to computational and storage. Scaling computational and storage virtual resources used by applications can only ensure given performances inside the virtual appliance. When applications get more and more complex and distributed, ensuring QoS requires controlling the connectivity among the them to shape the traffic accordingly. Our research on this topic, focuses on providing NaaS through Software-defined Network technologies in connection with cloud environments and data centers. The research starts from state-of-the-art solution for adoption of Software-defined Network technologies in data-centers and moves towards definition of paradigms and solutions for Application-defined Networking, where applications - accordingly to their needs - ""negotiate"" network services.,,Green and Zero CO. Data centers are one of the most energy consuming infrastructures in the world. They are estimated to use more than 1.5% of total produced energy. Our research focus on improving the efficiency of the amount of energy used to run servers and the facilities where they are hosted. Our research activities start from virtual appliance consolidation inside a data center to reduce the number of active servers and its moving toward novel challenges where service load are shaped and virtual machine consolidated to take most possible advantage of renewable energies so as to minimize data center CO2 emissions.,,My research team adopts (and contributes to) different Open Source technologies, such as OpenStack, CloudFoundry, OpenFlow, Ryu, Apache Hadoop.",https://graph.facebook.com/1221501409/picture?type=normal,Federico Michele Facca,"Area Head,         CREATE-NET,Trento, Italy",,"http://www.facebook.com/profile.php?id=1221501409,http://www.flickr.com/photos/chicco/"
"Architecte je suis intéressé par tout ce qui concerne par la virtualisation des réseaux avec Openstack :  SDN, NFV, NV, NSX, etc.",,Domitien Fabrice,"Architecte,         FINITANGO,Noisy Le Grand",,
,//static.sched.org/a4/1431501/avatar.jpg.75x75px.jpg?d02,Lucas Eznarriaga,,,
,https://media.licdn.com/mpr/mprx/0_Z3_74XR0P6O89AOu9QCp4bVlliemqNxus6Br4bW2m6yxIre2qFP_nFjGxSHKBPY8MGTlchRGpH6f,Lachlan Evenson,"Lead Operations Engineer - CloudOps,         Lithium Technologies,San Francisco Bay Area",,
,//static.sched.org/a4/1509443/avatar.jpg.75x75px.jpg,Dave Flanigan,"CEO,         Solution Blox,South Africa",,http://www.solutionblox.co.za
"Phil is a Senior Technical Staff Member with IBM Software Group's Cloud Performance and Open Technologies team.  Phil's team is involved across a broad set of cloud-related open source projects including CloudFoundry, OpenStack, and Docker.  In addition to the team's work in open communities, Phil's team coordinates the integration of cloud technologies into IBM's product organizations as well as performing proof-of-concept and customer demonstrations around these technologies.,,Prior to Phil's work with the Cloud Performance team, Phil was chief architect for embedded Linux in IBM's Linux Technology Center and has deep expertise in Linux operating system packaging and build technologies.  Over Phil's 20 year career at IBM he also helped build emerging Internet technologies (WSDL, UDDI) in the web services era, brought IBM's Java VM technology to Windows and Linux for IBM products, and architected and built web applications to convert key IBM services tools from aging proprietary application models for IBM's consultant population.,,Phil holds a B.S. in Computer Engineering from Florida Tech and received a M.S. in Software Engineering from The University of Texas at Austin.  He currently resides in  beautiful central Virginia with his wife and five children, as well as a dog, rabbit, and two parakeets.",https://media.licdn.com/mpr/mprx/0_-HOmp-UZBtrr53KitIjlplD9c-Nt53AiKfoAplgLHN8Cs56_YaaCtAdIJ0qS66rf1IpK19fb09Za,Phil Estes,"STSM, Technical Lead, IBM Cloud Labs,         IBM,Charlottesville, VA, USA","Joshua McKenty,Daniel Krook,Matt Rutkowski,Rob Hirschfeld,Sean Dague,Vince Brunssen","http://twitter.com/estesp,http://www.facebook.com/profile.php?id=1275739469,http://www.twitter.com/estesp"
"Rob’s been involved with the OpenStack community since its origins in 2010.  He founded NetApp’s OpenStack effort and is the company’s representative for its Gold Membership to the OpenStack Foundation, is an ATC (technical contributor to the community), architected a number of the earliest OpenStack on NetApp deployments, and frequently speaks at OpenStack Design Summits, conferences and user groups.  He’s charged with strategy, integration and development of NetApp portfolio technologies in and around OpenStack as well as business development, organizational and process alignment for bringing the value of NetApp’s OpenStack capabilities to market.  He began his tenure at NetApp as the Technical Account Manager to Oracle and then later as co-founder of NetApp’s telco & service provider cloud architecture team.  Prior to NetApp, Rob served in a variety of roles at Apple, Inc. ranging from building and directing a team of expert consultants, to serving as Technical Attaché to the CEO and the Board of Directors reporting directly to Steve Jobs. A former U.S. Marine, he resides in Austin, Texas with his wife and two daughters.",//static.sched.org/a4/330506/avatar.jpg.75x75px.jpg,Robert Esker,"Sr. Product Manager, Architect,         NetApp,Austin, Texas","Sajid Akhtar,Anne Gentle,Tristan Goode,Dave Cahill,Yuije Du 杜玉杰,Emilien Macchi,John Griffith,Joshua McKenty,Kevin Jackson,Mark Atwood,Matt Ray,Randy Bias,Rob Hirschfeld,Russell Bryant,Scott Sanchez,Thierry Carrez","http://twitter.com/r3sk3r,http://www.facebook.com/profile.php?id=1524404076"
,,Stephane EVEILLARD,"Responsable des Systèmes d'Information,         IBS NETWORK,Bordeaux Area, France",,
,,Anna Emery,,,
"Openstack, broadcast clouds, high speed networking, data center equipment, CDN services, Scala, JavaFX, Python, unified threat management (UTM), SDN, video, mobile devices, telco services, data analytics, social media search",,Bill Eldridge,"Business Development Director,         Pro-Zeta",,
Michael is an IBM Senior Technical Staff Member and IBM Software Group Master Inventor focused on IBM products in the DevOps space. Michael holds a B.S. in Computer Science from Furman University and an M.S. in Computer Science from the University of North Carolina-Chapel Hill. His passions include solving customer problems to enable them to provide better experiences for their users. Connect with Michael on LinkedIn: http://www.linkedin.com/in/mdelder/,//pbs.twimg.com/profile_images/3574890529/a27eefde26c26916d429486047d5ac34_bigger.jpeg,Michael Elder,"Senior Technical Staff Member, DevOps,         IBM,Raleigh-Durham, North Carolina Area",Joe Wigglesworth,http://twitter.com/mdelder
"SDN Architecture Director, Intel Data Center Group,In this role, Uri is responsible for creating long term vision, technical strategy, architectures and products for server platforms, working with multiple groups and product divisions.,Uri is a networking specialist with more than 25 years of industry experience and a proven track record of creating innovative product architectures, strategies and intellectual property in Networking, Security and related technologies.,Experience in public talking include Microsoft WinHec, VMworld, IEEE, IBM Edge 2013.,Prior to joining Intel, Uri has held a position of a Sr. Director at Broadcom, managing an architecture team with responsibilities over the company’s NIC architecture and strategy. In that role Uri led multiple innovations in the areas of Virtualization, TCP Offload, RDMA, iSER, iSCSI/FCoE,",//static.sched.org/a3/947630/avatar.jpg.75x75px.jpg,Uri Elzur,,,
,https://graph.facebook.com/676843354/picture?type=normal,Nurit Vilosny Eldar,"Tel Aviv, Israel",,http://www.facebook.com/profile.php?id=676843354
,//static.sched.org/a4/1515491/avatar.jpg.75x75px.jpg,Soheil Eizadi,,,
"Tomasz Dziedzic is the Chief Technical Officer, responsible for R&D and product portfolio development in Linux Polska, a boutique integrator from Poland.",,Tomasz Dziedzic,"CTO,         LinuxPolska,Warsaw, Poland",,http://linuxpolska.com
Xavier is Research   Engineer at Orange Labs.,,Xavier Etchevers,"Research Engineer,         Orange Labs",,
,https://media.licdn.com/mpr/mprx/0_ZPIPybCY4NumyLzaZKV2yLQO4qEfyQLaVt02yXkYFAY0_G-mqvRx-krK9sor0TXGMKdSP_Vy2WNo,Dan Dyer,"Distinguished Technologist,         HP,Boise, Idaho Area",,
"Supervisor, leading the RHEV* ci team.,,* Red Hat Enterprise Virtualization Manager",https://graph.facebook.com/529134417/picture?type=normal,Eyal Edri,"Supervisor,         Red Hat,Tel Aviv, Israel",,http://www.facebook.com/profile.php?id=529134417
,//static.sched.org/a4/1465170/avatar.jpg.75x75px.jpg,Francois Duthilleul,"NFV & SDN Technical Pre-Sales,         Alcatel-Lucent,Belgique",,http://www.alcatel-lucent.com/
,,(Debo)jyoti Dutta,,,
,//static.sched.org/a4/1487808/avatar.jpg.75x75px.jpg,Horacio Duran,"Software Engineer,         Canonical,Argentina",,http://www.perrito666.com.ar
"Participating & Representing Cisco in Openstack Design Summits from first ever #1 @ Austin, 2010.,,Openstack/Quantum Founding member,,Currently working on SDN Products and Cloud Solutions.",//graph.facebook.com/100001123804929/picture?type=normal,Ram Durairaj,"Director of Engineering (R&D),         VMWare,Palo Alto, CA",,http://twitter.com/rameshd
,https://graph.facebook.com/100008156647952/picture?type=normal,Florent Flament,,,
"Dan Mihai Dumitriu is a founder and CEO of Midokura, a IaaS network virtualization company. Prior to Midokura, he was a technical lead at Amazon, where he was responsible for building key components for their famous SOA (Service Oriented Architecture). Dan has also held roles at Ecole Polytechnique de Lausanne, Sony and Reliable Network Solutions. Dan received his BA and Masters in Computer Science from Cornell University.",//static.sched.org/a3/456031/avatar.jpg.75x75px.jpg?bd9,Dan Mihai Dumitriu,"CEO,         Midokura,Minato-ku, Tokyo, Japan","Adam Johnson,Dave Neary, Red Hat,Iben Rodriguez,Joshua McKenty,Manju Ramanathpura,patricia,Tatsuya.Kato","http://twitter.com/dumitriu,http://www.foursquare.com/user/154918,http://www.midokura.com"
,//static.sched.org/a4/649297/avatar.jpg.75x75px.jpg,Danek Duvall,"Oracle,San Francisco, CA, USA",David Comay,http://www.facebook.com/profile.php?id=675176177
,,Josh Durgin,"Developer,         Inktank",,
,,Dmitry Dukhan,,,
,//static.sched.org/a4/461279/avatar.jpg.75x75px.jpg?8e0,Ronan Duke,"Helion OpenStack Program Manager,         HP,Galway, Ireland",,
,https://graph.facebook.com/100000742777436/picture?type=normal,Michał Dulko,"Software Engineer,         Intel,Oliwa, Gdansk, Poland","Szymon,Paweł Koniszewski",http://www.facebook.com/profile.php?id=100000742777436
,,Yousef Dughlas,"Networking,         MTS,Paris",,
,//static.sched.org/a4/1490864/avatar.jpg.75x75px.jpg,Victor,"Python Software Engineer,         Mirantis,Ukraine",,
,,Vaibhav,Izel Technologies Pvt. Ltd.,,
,,Yoav Flam,,,
,,VanL,,,
,,Ulrich,"Design & Dev,         IBM,Boeblingen",,http://www.ibm.com
,https://media.licdn.com/mpr/mprx/0_lxZqPrKvkqnKaE6P0JMbPP8kevPx2u6PPZuwPP3zBKbm1HA1jMe4j1vRQR1T7wFxKysoyq0UF0aQ,Tushar,"Principal  Software Engineer,         Emc Corporation (Cloudscaling),San Francisco Bay Area",Pedro Marques,
,,Uros,"Blue Box Group,Slovenia",,
"Siaras,www.siaras.com, a new company in the hot cloud space, is due to launch November 3 at the OpenStack Summit in Paris. Founded by Vivek Ragavan and Sig Luft, both part of the founding team at what is still the sixth largest acquisition ever of a venture-backed startup, Siaras has develop a revolutionary new software platform that promises to alter the way enterprises view their cloud and network providers. The Siaras offering, cloudScape, allows network Service Providers to federate a variety of dissimilar “underclouds” such as Amazon Web Services, Microsoft Azure, and IBM SoftLayer, along with their own cloud and network assets. The result is a seamless yet diverse cloud experience for enterprise IT coupled with on-demand app-specific intercloud WANs.,,With the major Cloud trend, Service Providers are now connecting Enterprise to Amazon Web Services. Per Information week article, accessing Amazon Web Services servers over AT&T NetBond new service, bypasses the public Internet, increasing the security of the connection. The approach can also lower network latency by 50%.,,Siaras provides a platform that enables Service Providers to offer integrated multi-cloud and multi-site WAN services. Two well-known global service providers are beta trial customers now. While cloud-based services are typically offered on a per-hour or per-day contract with fully automated set-up, configuration and billing for new customer deployments, WAN services today are typically offered on a multi-year contract with manually set-up, configuration and billing. Siaras enables fully-automated deployment of BOTH cloud and WAN services, with day-to-day or month-to-month contracts, based on enterprise customer policies such as cost, geography, security, SLA, etc. These services can be offered whether the cloud is operated by the service provider or by third-party cloud providers such as AWS. The Siaras OpenStack platform enables TEaaS (Traffic Engineering as a Service) as well as WaaS (WAN as a Service) designed to complement IaaS cloud services.,,Siaras CEO Vivek Ragavan and Siaras management team would be please to meet with you and introduce you the revolutionary new software platform that promises to alter the way enterprises view their cloud and network providers on week of Monday the 3rd to the 7th of November at : www.openstack.org/summit @Palais des congrès Porte Maillot Paris.",//static.sched.org/a4/1417666/avatar.jpg.75x75px.jpg,Tournesac,"Advisor,         Siaras,Paris",,http://www.siaras.com
"Open source software, Linux, storage, Mobile devices, high power rocketry",//a0.twimg.com/profile_images/1541601258/fineberg-sam-cropped_small2_bigger.jpg,Sam Fineberg,"Distinguished Technologist, HP Storage Chief Technologist Office,         Hewlett-Packard Company,San Francisco Bay Area",,"http://twitter.com/fineberg,http://www.facebook.com/profile.php?id=1630557631"
Cloud,,Tournesac,"CEO,         fto connect",,
,,tony,,,
,,Tim,"software engineer,         VMware",,
,//pbs.twimg.com/profile_images/378800000663246014/9764222819612dedfd483838a36ddd97_bigger.jpeg,tianzhong,"Distinguished Engineer,         IBM,Beijing, China.",,
,,Thiago,Red Hat,,
"OpenStack, Marketers, IaaS, PaaS,",https://media.licdn.com/mpr/mprx/0_vrCZ-3tYmA40rJ6rB1hw-C8tmK0yrsBrctnF-C8flvISfO8KJ9tNyGq38OxCPgnpN18QjLYjfUVt,ThibRousvoal,"Lead Business Developer,         dotConferences,Paris Area, France",Ferdinand Boas,http://www.dotconferences.io
,,Matt Fischer,"Senior Software Engineer,         Time Warner Cable,United States",,
,,teet,,,
,//pbs.twimg.com/profile_images/378800000746692621/88e2f30e021f3c0d9e68de37d3e30644_bigger.jpeg,Tatsuya.Kato,"Chairman of the Boards & Co-Founder,         Midokura,Roppongi, Tokyo, Japan","Koichi Yoshigoe,Jaume,Arturo Suarez,Tomoe Sugihara",http://twitter.com/TatsuyaGoriKato
,//static.sched.org/a4/1434746/avatar.jpg.75x75px.jpg,TARDIVEL,B-COM,,
"I'd like to start New-Service using OpenStack!,I'm very interested in Case Studies.",https://graph.facebook.com/100008204889042/picture?type=normal,takehirokaneko,"ITOCHU Techno-Solutions Corporation,Tokyo",,http://www.facebook.com/profile.php?id=100008204889042
,https://media.licdn.com/mpr/mprx/0_xrBNYrc7fPKuyY6Tx-NbYPkCDKnSyjbTjA_IYtQt-PCg_MK319bZr--yi49t0VQSY1vElzNXXMGN,Szymon,"Intel Polska,Wrzeszcz, Gdansk, Poland","Michał Dulko,Paweł Koniszewski",http://www.facebook.com/profile.php?id=1771523741
,//static.sched.org/a4/1488326/avatar.jpg.75x75px.jpg,Sunny,"Software Architect,         PLUMgrid,Sunnyvale, CA",,http://www.plumgrid.com
,,Sunil,"Systems Architect,         Embrane",,
,,Stevens,,,
,,Themis,,,
,,Stéphane,,,
,,Stephen,,,http://stephesblog.blogs.com
,,Stanislav,,,
,,Stein,,,
,,Sridhar,"Software Developer,         Red Hat",,
"OpenStack networking, Neutron LBaaS, Citrix NetScaler",,Sridhar,"Director Product Management,         Citrix Systems,United States",,
,//m.c.lnkd.licdn.com/mpr/mprx/0_u1nHT0CuGy9Ig0AnavvUTyz3CZ-Ej0Knm-CBTyklgU6sGUb9hzQXfprxurtvY4lsSrN9mRVCukvr,Soulas,"Product Owner,         Cloudwatt,Paris Area, France",,
SDN and NFV including the automation of the networks.,,shabbir,"System Engineer,         Alpha Data LLC,United Arab Emirates",,http://chabbir.blogspot.com
,//m.c.lnkd.licdn.com/mpr/mprx/0_imOA6VSnVI5vkGRMTuJa6MxUsHisXTIM3oom6ZaQ5mcERLpJ7eaje4seNL_5bQovGSpfd0pcKBCs,Shang,"Solutions Architect,         Canonical Ltd.,Taiwan",,
,,selvan,,,
,,Sergey,,,
,,Victor,,,
,,Sebastien,,,
,,Sander,,,
,,sainath,,,
"I'm interested in notifications, events, monitoring, and usage. Our team is actively working on StackTach and Monasca. Also interested in dev process and flow!",//static.sched.org/a4/1506658/avatar.jpg.75x75px.jpg,Theresa,"Manager, Software Development,         Rackspace,San Antonio, TX, USA",,http://www.rackspace.com/
,,Sakata,,,
I would like to introduce myself reliable person.,,sagaramravi,"system admin,         compugain",,http://www.compugain.com
,,Sachi,"Systems Engineering,         Anchor Systems,Sydney, Australia",,http://anchor.com.au
Cloud Solutions Architect,,Sabapapathy,"Solutions Architect,         Cloudenablers,Chennai, India",,http://www.cloudenablers.com
"I am a technology+business strategist with deep development/engineering background; currently with Rackspace Cloud Platform Group and before this with Microsoft in their Enterprise Online Services division.,,I am interested in Open Cloud technologies, standardization initiatives, PaaS and Workflow capabilities in the cloud. Especially interested in PaaS - so hit me up if you want to chat about this topic!,",//static.sched.org/a2/646365/avatar.jpg.75x75px.jpg?b0e,Roshan,"Software Development Manager,         Rackspace,Austin, Texas Area","Diane Mueller,Everett Toews,Jim Meyer,Randy Bias,Rob Hirschfeld,Scott Sanchez,Sriram Subramanian","http://twitter.com/roshanagr,http://roshan.us.com"
,//static.sched.org/a4/1500829/avatar.jpg.75x75px.jpg,Roman,"Linux Application Engineer,         Betfair,Cluj-Napoca, Romania",Palimariu Marius Razvan,
,,Salvatore,Ericsson,,
,,GUICHARD,"Project Manager,         ORANGE,PARIS 13e",,http://www.orange.com/fr
,https://graph.facebook.com/100001259627986/picture?type=normal,Thor,"Inwin,Taipei, Taiwan",,http://www.facebook.com/profile.php?id=100001259627986
,,Yann Dupont,"Head of infrastructure service,         University of Nantes,Nantes",,http://www.univ-nantes.fr
,,Gougeon,"Network and System Ingeener,         Credit Mutuel Arkea,Brest",,
,,Gillouard,,,
,,Gillet,proarti,,http://proarti.fr
,,Gibert,Numergy,,
,,gayan,,,
,,gianni,"ict consultant,         swisscom schweiz ag,bern, switzerland",,
,,Gaste,,,
,https://media.licdn.com/mpr/mprx/0_QQ0tAdxtVzW6zicjkCaTAwupZcScBiFjkXIDAE0hb-M6ebrgo8fYxowanMDdqX6Ab5juOD3EcymT,Gary,"Senior Director, Business Development,         SwiftStack Inc.,Greater Seattle Area","Adam Johnson,Sajid Akhtar,Alessandro Vozza,Anne Gentle,Tristan Goode,Jesse Proudman,Jonathan LaCour,Colin McNamara,d0ugal,Devananda van der Veen,Eric Wright (@DiscoPosse),Yuije Du 杜玉杰,Everett Toews,Emilien Macchi,Ian,Julien Danjou,Josh Sanderson,Jason Baker,John Griffith,Joshua McKenty,Joe Arnold,Joe Arnold,John Deatherage,Julien Vey,Kelly Indrieri,Kevin Jackson,Daniel Krook,mac jack,Mark McLoughlin,Mark T. Voelker,Nick (Nicolas) Barcet,Neil Levine,patricia,Randy Bias,Rob Hirschfeld,Russell Bryant,Ryan  Floyd,Sage Weil,Scott Sanchez,Sean Roberts,Shannon McFarland,Sriram Subramanian,Thierry Carrez,Tim Bell,Thom Leggett","http://twitter.com/garyeb,http://www.foursquare.com/user/7527006"
,//static.sched.org/a4/1492716/avatar.jpg.75x75px.jpg,Frank,"VP Business Development @ BCLOUD,         BCLOUD S.r.l.,Milan Area, Italy",Achim F.  von Montigny,http://www.b-cloud.it
,,Francisco,"Dev Ops,         B2W / Ideais,Rio de Janeiro, Brasil",,
,,Fouad,"Beamap,         Beamap,France",,http://www.beamap.fr
,,Francois,,,
"Interet sur : NFV, SDN",,Fleury,"Project Manager,         Synchrone Technologies,Paris",,
,,FEREY,,,
"OpenStack, IaaS, Cognitive Operations Management, Cloud Enablement, Cloud Migration",//static.sched.org/a4/1500586/avatar.jpg.75x75px.jpg,Fadi,"SVP, Cloud Services,         Innova Solutions,Santa Clara, California",,http://www.innovasolutions-usa.com
,,sahid,"Red Hat, Inc",,
Openstack fanatic,//pbs.twimg.com/profile_images/378800000279109211/481f48a1e1d1c1ea1811f7f3462a49a7_bigger.png,Trivino,France,,http://twitter.com/gaetantri
,,Ester,,,
,,Fabien,,,
,,Jonathan Cummings,,,
"Sahdev Zala is an IBM Advisory Software Engineer in the Software Group Standards Strategy organization. In his current role,  Sahdev is focused on OASIS Topology and Orchestration Specification for Cloud Applications (TOSCA) specs and library development, and also lead a small team to develop a tool that can translate non-heat templates to Heat Orchestration Template (HOT) including TOSCA. He has also contributed towards LDAP enhancements in the OpenStack Keystone. Previously, he worked on developing IBM software for small and medium businesses and cross-product serviceability initiatives. He has authored IBM Redbooks, developerWorks article, white papers and technical documents on a variety of topics.",//static.sched.org/a3/1123117/avatar.jpg.75x75px.jpg,Sahdev,"Advisory Software Engineer,         IBM,Raleigh, NC",,
"Licentiate in Computer Science student next to graduate, FOSS passionate and tech in general enthusiast. Former OPW and GSoC intern. Eager to learn about new technologies. to contribute to different open-source projects and to get new people involved with open-source philosophy.",//static.sched.org/a4/628162/avatar.jpg.75x75px.jpg?235,Victoria Martínez de la Cruz,"GSoC Intern,         OpenStack,Argentina","Tristan Goode,David Lyle,Flavio Percoco,Arturo Suarez",http://vmartinezdelacruz.com
,https://graph.facebook.com/784123621/picture?type=normal,Erlon R. Cruz,"Flextronics,Campinas, Sao Paulo",Mauro S.M. Rodrigues,http://www.facebook.com/profile.php?id=784123621
,,GRATEAU,,,
,,Ricardo Carrillo Cruz,,,
Anything bar development.,//static.sched.org/a4/1490800/avatar.jpg.75x75px.jpg,Seamus Crowley,"Open SOurce Practice Centre,         LGMA,Dublin, Ireland",,http://www.lgma.ie
,//static.sched.org/a/455421/avatar.jpg.75x75px.jpg,VMware@OpenStack,"The Global Leader in Virtualization and Cloud Infrastructure,         VMware, Inc,Palo Alto, CA",,http://www.vmware.com
,,Guillermo,,,
,,Simon Croome,,,
,,Erwann,,,
,//m.c.lnkd.licdn.com/mpr/mprx/0_zdfeRCZnXiy8LfD3coOcR3gvkCRKbdj3BHRcR3YoUXf8ZSoTMf0kvToXE7U7XapDqoDnqQ8_oWSg,Simon Croome,"Infrastructure Engineer,         Metropolitan Police,London, United Kingdom",,
"UX Design, Usability",//static.sched.org/a4/683200/avatar.jpg.75x75px.jpg?9e6,Serena Chechile Doyle,"Sr Principal Interaction Designer,         Red Hat,Massachusetts",,http://www.facebook.com/profile.php?id=811574568
,//static.sched.org/a/459616/avatar.jpg.75x75px.jpg,Don Dugger,"Sr. Software Engineer,         Intel,Boulder, CO, USA",,
,,Gerry Drudy,"Hewlett Packard,Galway, Ireland",,
,,Eddie Battaglia,"ISV/OEM Alliance Director,         Oracle,France",,http://www.oracle.com
,,Marty Duey,"Business Development Manager,         HP,Sunnyvale, CA",,http://www.hp.com/helion
,,Michael Douglass,,,
,,Wataru Domon,"NEC Corporation,Japan",,
,//static.sched.org/a3/1125578/avatar.jpg.75x75px.jpg,Steve Doll,"Art  Director,         Mirantis,San Francisco Bay Area",,
"Mike is a Linux systems engineer at Go Daddy, working on the OpenStack based private cloud infrastructure, focused on configuration management and deployment automation.",//static.sched.org/a3/1080695/avatar.jpg.75x75px.jpg,Mike Dorman,"Senior Systems Engineer,         Go Daddy,Greater Denver Area","Clayton O,Jonathan LaCour,Rainya Mosher,Tim Bell","http://twitter.com/misterdorm,http://www.facebook.com/profile.php?id=532325963,http://www.dorm.org/"
,,Bekir Dogan,"Systems Engineer,         Amazon,Dublin",,
,//static.sched.org/a3/907931/avatar.jpg.75x75px.jpg,Khai Do,"Software Engineer,         HP,Seattle, WA",,
,//static.sched.org/a3/1100274/avatar.jpg.75x75px.jpg,Liz DiTucci,Cisco,,
,,Brent Doncaster,,,
",",//static.sched.org/a4/856597/avatar.jpg.75x75px.jpg,Marcelo Dieder,"Contributor,Porto Alegre, Brazil",,
"John Dickinson is Director of Technology at SwiftStack. SwiftStack is a technology innovator of private cloud storage for today s applications, powered by OpenStack Object Storage. John serves as the Project Technical Lead for OpenStack Swift. John has been involved in the development of Swift since 2009. John has spoken at many conferences, summits, and meetups around the world, including the OpenStack Summit, OSCON, and LinuxConf Australia.",//static.sched.org/a4/177474/avatar.jpg.75x75px.jpg,John Dickinson,"PTL, OpenStack Object Storage,         SwiftStack,United States",,http://not.mn
,,Mandeep Dhami,,,
,,Kris Derril,,,
"Priti is a Senior Software Engineer working on OpenStack. She is part of OpenStack engineering team where she is focused on Keystone and OpenStack Security Group (OSSG). She is actively involved with OpenStack community and looking forward to helping others get involved as well.,,Prior to her involvement with OpenStack, Priti was a lead developer of Symantec Data Analytics Platform which hosts Symantec’s security intelligence data and predictive analytics applications that protect PCs and mobile devices. Priti was also part of Symantec’s next generation reputation-based security which won the Wall Street Journal technology innovation award in 2010.",,Priti Desai,"Senior Software Engineer,         Symantec",,
François Deppierraz is an OpenStack operator and long-time sysadmin. He's providing consulting services on OpenStack since the Folsom release.,,François Deppierraz,"Lausanne, Switzerland",,http://www.nimag.net
"James Denton is an OpenStack Network Architect for Rackspace Private Cloud. He has worked for Rackspace since 2008, and has been involved with OpenStack since the Essex release. James is an active participant in #openstack-neutron on IRC, and is authoring a book on OpenStack Networking to be released in October 2014.",,James Denton,"OpenStack Network Architect,         Rackspace",,
"Marek is an OpenStack Active Technical Contributor working on a CERN and Rackspace joint project. He focuses his efforts on building mechanisms allowing for building truly hybrid clouds.  Marek was one of the contributors for Icehouse Federation  as well as implemented client side of the federation suite. Marek is carrying on working on the further cloud federation challenges, including keystone-to-keystone federation.  He holds M.Sc degree in Computer Science from Warsaw University of Technology, where he worked on Data Mining in Computer Security,research.  In his spare time Marek plays drums, rides his bike and occasionally hikes Swiss mountains.,,",//static.sched.org/a4/896326/avatar.jpg.75x75px.jpg,Marek Denis,"CERN Research Fellow,         CERN,Geneva, Switzerland",,
,//static.sched.org/a3/1128784/avatar.jpg.75x75px.jpg,Vikas Deolaliker,"System Manager,         Cisco,San Francisco Bay Area","Scott Sanchez,Thierry Carrez",http://twitter.com/vdeolali
"Aaron Delp is a Cloud Solutions Architect specializing in the creation of OpenStack, CloudStack, and VMware based cloud solutions.,Prior to SolidFire, Aaron was the Sr. Director of Technical Marketing for the Citrix Cloud Platforms Group where he led the generation and publishing of reference architectures, technical documentation, competitive intelligence, and field enablement content. In addition, Aaron led the Cloud Field Enablement team for VCE specializing in management, orchestration, and automation products from VMware, Cisco, EMC, and CA Technologies.  In addition, Aaron led a solutions team that designed, tested, and published the configuration of Cisco Unified Communications (UC) on the VCE Vblock Platform.,Other past responsibilities include a top 50 technology value added reseller (VAR), ePlus Technology serving as the Data Center Practice Lead & over ten years at IBM holding various positions supporting business partners, vendors, and distributors to design and deploy data center solutions.",//graph.facebook.com/1456898961/picture?type=normal,Aaron Delp,"Cloud Solutions Architect, SolidFire,         SolidFire,Raleigh, North Carolina",,http://aarondelp.com
,//static.sched.org/a4/1137209/avatar.jpg.75x75px.jpg,Claire Delcourt,"Network Design Engineer,         Alcatel-Lucent/Nuage Networks,Brussels Area, Belgium",,
